Dia,Codi estació,Estació,Codi variable,Descripció variable,Cabal canal (m³/s)
15/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
14/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.35
14/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.80
13/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.46
13/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.10
12/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.56
12/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.11
11/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.53
11/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.89
10/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,1.08
10/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.62
09/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,1.08
09/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.65
08/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,1.08
08/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.55
07/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,1.08
07/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.53
06/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,1.08
06/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.59
05/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,1.09
05/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.62
04/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.55
04/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.13
03/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.62
03/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.28
02/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.62
02/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.26
01/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.53
01/12/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.05
30/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.51
30/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.15
29/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.51
29/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.21
28/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.53
28/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.12
27/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.64
27/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.58
26/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.64
26/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.68
25/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.80
25/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.58
24/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.99
24/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.53
23/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.63
23/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.98
22/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.74
22/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.43
21/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.61
21/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.39
20/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.59
20/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.40
19/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.37
19/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.18
18/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.44
18/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.20
17/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.67
17/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.35
16/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.52
16/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.16
15/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.63
15/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.30
14/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.71
14/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.43
13/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.72
13/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.42
12/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.70
12/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.41
11/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.66
11/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.31
10/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.62
10/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.25
09/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.56
09/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.03
08/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.65
08/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.29
07/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.70
07/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.45
06/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.64
06/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.31
05/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.47
05/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.96
04/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.28
04/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.52
03/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.73
03/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.19
02/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.70
02/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.19
01/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.72
01/11/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.16
31/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.72
31/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.41
30/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.33
30/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.47
29/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.65
29/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.34
28/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.72
28/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.44
27/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.72
27/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.45
26/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.65
26/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.51
25/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.49
25/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.47
24/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
24/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.70
23/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
23/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.24
22/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
22/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.24
21/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.14
21/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.59
20/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.44
20/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.22
19/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.66
19/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.66
18/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.14
18/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.40
17/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
17/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
16/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.59
16/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.18
15/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.92
15/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.57
14/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.86
14/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.63
13/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.41
13/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.47
12/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.42
12/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.61
11/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.33
11/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.26
10/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
10/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
09/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
09/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
08/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.00
08/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.00
07/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.35
07/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.87
06/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.43
06/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.10
05/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.44
05/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.10
04/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.44
04/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.10
03/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.42
03/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.10
02/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.43
02/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.11
01/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.42
01/10/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.13
30/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.42
30/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.12
29/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.42
29/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.13
28/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.43
28/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.12
27/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.42
27/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.09
26/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.28
26/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.75
25/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.38
25/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.96
24/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.43
24/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.12
23/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.44
23/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.12
22/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.44
22/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.12
21/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.44
21/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.13
20/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.41
20/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.79
19/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.21
19/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.36
18/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.02
18/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.07
17/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.36
17/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.09
16/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.43
16/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.16
15/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.43
15/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.18
14/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.44
14/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.16
13/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.43
13/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.16
12/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.32
12/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,0.84
11/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.42
11/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.12
10/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.41
10/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.12
09/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.42
09/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.11
08/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4493804,Cabal sortida bombament Can Solé,0.42
08/09/2024,F030397,ERA - Llobregat - el Prat de Llobregat,4392153,Cabal sortida ERA a riu,1.14
